frame_id,timestamp,rgb_path,semantic_path,x,y,yaw,terrain,landmarks
214,21.4,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000214-1581624674_150.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000214-1581624674_150.png,3.87549,-5.21414,2.12702235,,
215,21.5,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000215-1581624674_249.jpg,,3.92333,-5.29635,2.09888021,,
216,21.6,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000216-1581624674_350.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000216-1581624674_350.png,3.97518,-5.38745,2.08516423,,
217,21.7,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000217-1581624674_450.jpg,,4.01868,-5.46516,2.08947265,,
218,21.8,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000218-1581624674_550.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000218-1581624674_550.png,4.05378,-5.53066,2.0921641,,
219,21.9,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000219-1581624674_649.jpg,,4.08809,-5.57712,2.09039895,,
220,22.0,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000220-1581624674_749.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000220-1581624674_749.png,4.12181,-5.60579,2.08902319,,
221,22.1,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000221-1581624674_850.jpg,,4.1547,-5.66878,2.08679369,,
222,22.2,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000222-1581624674_950.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000222-1581624674_950.png,4.17871,-5.73518,2.08457888,,
223,22.3,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000223-1581624675_049.jpg,,4.19818,-5.79964,2.08098211,,
224,22.4,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000224-1581624675_150.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000224-1581624675_150.png,4.21647,-5.85153,2.07711239,,
225,22.5,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000225-1581624675_250.jpg,,4.24795,-5.91964,2.07182463,,
226,22.6,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000226-1581624675_349.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000226-1581624675_349.png,4.30573,-5.99729,2.06876525,,
227,22.7,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000227-1581624675_449.jpg,,4.36696,-6.08823,2.0646048,,
228,22.8,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000228-1581624675_549.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000228-1581624675_549.png,4.41573,-6.16973,2.05933724,,
229,22.9,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000229-1581624675_649.jpg,,4.44418,-6.23002,2.05650096,,
230,23.0,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000230-1581624675_750.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000230-1581624675_750.png,4.47266,-6.29036,2.05366371,,
231,23.1,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000231-1581624675_850.jpg,,4.48935,-6.32596,2.05397807,,
232,23.2,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000232-1581624675_950.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000232-1581624675_950.png,4.5228,-6.35376,2.05363963,,
233,23.3,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000233-1581624676_049.jpg,,4.55616,-6.38148,2.05329591,,
234,23.4,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000234-1581624676_149.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000234-1581624676_149.png,4.58831,-6.4388,2.05094576,,
235,23.5,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000235-1581624676_250.jpg,,4.59798,-6.50403,2.04777238,,
236,23.6,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000236-1581624676_349.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000236-1581624676_349.png,4.60767,-6.56939,2.04458984,,
237,23.7,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000237-1581624676_450.jpg,,4.60967,-6.62468,2.04246843,,
238,23.8,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000238-1581624676_549.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000238-1581624676_549.png,4.63619,-6.71673,2.04105271,,
239,23.9,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000239-1581624676_650.jpg,,4.66272,-6.80884,2.03964231,,
240,24.0,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000240-1581624676_749.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000240-1581624676_749.png,4.70901,-6.88405,2.04003431,,
241,24.1,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000241-1581624676_850.jpg,,4.74779,-6.95318,2.03866025,,
242,24.2,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000242-1581624676_949.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000242-1581624676_949.png,4.77417,-6.99011,2.0343764,,
243,24.3,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000243-1581624677_050.jpg,,4.80135,-7.01053,2.03069019,,
244,24.4,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000244-1581624677_150.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000244-1581624677_150.png,4.83022,-7.03773,2.02706767,,
245,24.5,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000245-1581624677_249.jpg,,4.86399,-7.0969,2.02161864,,
246,24.6,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000246-1581624677_349.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000246-1581624677_349.png,4.90969,-7.17286,2.01710992,,
247,24.7,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000247-1581624677_450.jpg,,4.94085,-7.24399,2.01522955,,
248,24.8,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000248-1581624677_550.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000248-1581624677_550.png,4.9694,-7.31315,2.01304755,,
249,24.9,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000249-1581624677_650.jpg,,4.99802,-7.38246,2.01086229,,
250,25.0,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000250-1581624677_749.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000250-1581624677_749.png,5.04938,-7.46057,2.00554811,,
251,25.1,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000251-1581624677_850.jpg,,5.08174,-7.55498,2.00641424,,
252,25.2,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000252-1581624677_950.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000252-1581624677_950.png,5.11405,-7.64927,2.00727717,,
253,25.3,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000253-1581624678_050.jpg,,5.12956,-7.71619,2.00491025,,
254,25.4,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000254-1581624678_150.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000254-1581624678_150.png,5.1422,-7.77135,2.00329064,,
255,25.5,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000255-1581624678_250.jpg,,5.15481,-7.82643,2.00167411,,
256,25.6,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000256-1581624678_349.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000256-1581624678_349.png,5.18288,-7.88128,2.00029702,,
257,25.7,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000257-1581624678_450.jpg,,5.21096,-7.93617,1.99892171,,
258,25.8,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000258-1581624678_550.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000258-1581624678_550.png,5.24952,-7.99036,1.99477344,,
259,25.9,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000259-1581624678_650.jpg,,5.26869,-8.03946,1.99141629,,
260,26.0,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000260-1581624678_750.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000260-1581624678_750.png,5.29307,-8.09664,1.98828828,,
261,26.1,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000261-1581624678_850.jpg,,5.32091,-8.15731,1.98510293,,
262,26.2,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000262-1581624678_949.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000262-1581624678_949.png,5.34874,-8.21797,1.98192048,,
263,26.3,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000263-1581624679_050.jpg,,5.38718,-8.27195,1.97834287,,
264,26.4,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000264-1581624679_149.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000264-1581624679_149.png,5.44015,-8.34069,1.9761595,,
265,26.5,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000265-1581624679_250.jpg,,5.48903,-8.40607,1.97510761,,
266,26.6,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000266-1581624679_350.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000266-1581624679_350.png,5.53784,-8.47134,1.97405741,,
267,26.7,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000267-1581624679_449.jpg,,5.58623,-8.56907,1.9743409,,
268,26.8,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000268-1581624679_550.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000268-1581624679_550.png,5.63464,-8.66682,1.97462439,,
269,26.9,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000269-1581624679_650.jpg,,5.66652,-8.77186,1.97497918,,
270,27.0,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000270-1581624679_749.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000270-1581624679_749.png,5.69842,-8.87697,1.9753349,,
271,27.1,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000271-1581624679_849.jpg,,5.70543,-8.94305,1.98831225,,
272,27.2,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000272-1581624679_950.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000272-1581624679_950.png,5.70363,-9.00088,2.01623951,,
273,27.3,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000273-1581624680_049.jpg,,5.71168,-9.03568,2.04529169,,
274,27.4,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000274-1581624680_150.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000274-1581624680_150.png,5.73873,-9.05968,2.06890883,,
275,27.5,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000275-1581624680_249.jpg,,5.76381,-9.0848,2.09203143,,
276,27.6,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000276-1581624680_349.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000276-1581624680_349.png,5.7821,-9.11038,2.11050784,,
277,27.7,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000277-1581624680_450.jpg,,5.80981,-9.1575,2.10511891,,
278,27.8,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000278-1581624680_549.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000278-1581624680_549.png,5.84545,-9.23235,2.0923822,,
279,27.9,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000279-1581624680_650.jpg,,5.8941,-9.32011,2.0874612,,
280,28.0,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000280-1581624680_750.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000280-1581624680_750.png,5.9457,-9.40403,2.08467248,,
281,28.1,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000281-1581624680_849.jpg,,5.99727,-9.4879,2.08189077,,
282,28.2,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000282-1581624680_950.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000282-1581624680_950.png,6.0404,-9.55513,2.08102552,,
283,28.3,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000283-1581624681_049.jpg,,6.08359,-9.62244,2.08016473,,
284,28.4,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000284-1581624681_150.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000284-1581624681_150.png,6.13673,-9.69832,2.07899826,,
285,28.5,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000285-1581624681_249.jpg,,6.19512,-9.77981,2.07850061,,
286,28.6,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000286-1581624681_350.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000286-1581624681_350.png,6.24944,-9.86147,2.07658182,,
287,28.7,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000287-1581624681_450.jpg,,6.29443,-9.94201,2.07816286,,
288,28.8,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000288-1581624681_549.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000288-1581624681_549.png,6.33534,-10.0265,2.07869839,,
289,28.9,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000289-1581624681_649.jpg,,6.37394,-10.1288,2.075613,,
290,29.0,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000290-1581624681_749.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000290-1581624681_749.png,6.4374,-10.2217,2.07046604,,
291,29.1,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000291-1581624681_850.jpg,,6.50565,-10.3127,2.06788499,,
292,29.2,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000292-1581624681_950.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000292-1581624681_950.png,6.55134,-10.415,2.06762147,,
293,29.3,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000293-1581624682_049.jpg,,6.59266,-10.5294,2.06609796,,
294,29.4,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000294-1581624682_150.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000294-1581624682_150.png,6.62989,-10.6365,2.06506597,,
295,29.5,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000295-1581624682_250.jpg,,6.67935,-10.7464,2.06404729,,
296,29.6,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000296-1581624682_349.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000296-1581624682_349.png,6.72792,-10.8527,2.06353115,,
297,29.7,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000297-1581624682_449.jpg,,6.77096,-10.9399,2.05943293,,
298,29.8,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000298-1581624682_550.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000298-1581624682_550.png,6.8228,-11.0239,2.05327743,,
299,29.9,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000299-1581624682_650.jpg,,6.86575,-11.1048,2.052229,,
300,30.0,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000300-1581624682_750.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000300-1581624682_750.png,6.91303,-11.1921,2.05060298,,
301,30.1,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000301-1581624682_850.jpg,,6.98212,-11.2769,2.05115792,,
302,30.2,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000302-1581624682_950.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000302-1581624682_950.png,7.06327,-11.3782,2.05081424,,
303,30.3,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000303-1581624683_049.jpg,,7.13822,-11.5075,2.04866464,,
304,30.4,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000304-1581624683_151.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000304-1581624683_151.png,7.21241,-11.6479,2.04550877,,
305,30.5,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000305-1581624683_250.jpg,,7.2798,-11.7846,2.04307663,,
306,30.6,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000306-1581624683_350.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000306-1581624683_350.png,7.33162,-11.9131,2.04263604,,
307,30.7,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000307-1581624683_450.jpg,,7.36469,-12.0206,2.0422308,,
308,30.8,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000308-1581624683_550.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000308-1581624683_550.png,7.39052,-12.1217,2.04421994,,
309,30.9,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000309-1581624683_650.jpg,,7.40935,-12.2266,2.04526638,,
310,31.0,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000310-1581624683_750.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000310-1581624683_750.png,7.43673,-12.3303,2.04472224,,
311,31.1,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000311-1581624683_850.jpg,,7.47613,-12.4304,2.04519082,,
312,31.2,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000312-1581624683_950.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000312-1581624683_950.png,7.52048,-12.529,2.05102399,,
313,31.3,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000313-1581624684_050.jpg,,7.56653,-12.6274,2.06162068,,
314,31.4,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000314-1581624684_149.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000314-1581624684_149.png,7.61441,-12.7198,2.07396764,,
315,31.5,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000315-1581624684_249.jpg,,7.67239,-12.8064,2.08656206,,
316,31.6,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000316-1581624684_350.jpg,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node_label_id/Rellis-3D/00000/pylon_camera_node_label_id/frame000316-1581624684_350.png,7.72774,-12.868,2.08130867,,
317,31.7,/home/song/Outdoor-VLN/data/Rellis_3D_pylon_camera_node/Rellis-3D/00000/pylon_camera_node/frame000317-1581624684_450.jpg,,7.78663,-12.9399,2.07444752,,
